raw_id	env_package	attribute_name	harmonized_name	value
20450065		growth facility		other
20450066		growth facility		other
20450067		growth facility		other
20450068		growth facility		other
20450069		growth facility		other
20450070		growth facility		other
20450071		growth facility		other
20450072		growth facility		other
20450073		growth facility		other
20450074		growth facility		other
20450075		growth facility		other
20450076		growth facility		other
20450077		growth facility		other
20450078		growth facility		other
20450079		growth facility		other
20450080		growth facility		other
20450081		growth facility		other
20450082		growth facility		other
20450083		growth facility		other
20450084		growth facility		other
20450085		growth facility		other
20450086		growth facility		other
20450087		growth facility		other
20450088		growth facility		other
20450089		growth facility		other
20450090		growth facility		other
20450091		growth facility		other
20450092		growth facility		other
20450093		growth facility		other
20450094		growth facility		other
20450095		growth facility		other
20450096		growth facility		other
20450097		growth facility		other
20450098		growth facility		other
20450099		growth facility		other
20450100		growth facility		other
20450101		growth facility		other
20450102		growth facility		other
20450103		growth facility		other
20450104		growth facility		other
20450105		growth facility		other
20450106		growth facility		other
20450107		growth facility		other
20450108		growth facility		other
20450109		growth facility		other
20450110		growth facility		other
20450111		growth facility		other
20450112		growth facility		other
20450113		growth facility		other
20450114		growth facility		other
20450115		growth facility		other
20450116		growth facility		other
20450117		growth facility		other
20450118		growth facility		other
20450119		growth facility		other
20450120		growth facility		other
20450121		growth facility		other
20450122		growth facility		other
20450123		growth facility		other
20450124		growth facility		other
20610365		growth facility		glasshouse
20610366		growth facility		glasshouse
20610367		growth facility		glasshouse
20610368		growth facility		glasshouse
20610369		growth facility		glasshouse
20610370		growth facility		glasshouse
20610371		growth facility		glasshouse
20610372		growth facility		glasshouse
20610373		growth facility		glasshouse
20610374		growth facility		glasshouse
20610375		growth facility		glasshouse
20610376		growth facility		glasshouse
20610377		growth facility		glasshouse
20610378		growth facility		glasshouse
20610379		growth facility		glasshouse
20610380		growth facility		glasshouse
20610381		growth facility		glasshouse
20610382		growth facility		glasshouse
20610383		growth facility		glasshouse
20610384		growth facility		glasshouse
20610385		growth facility		glasshouse
20610386		growth facility		glasshouse
20610387		growth facility		glasshouse
20610388		growth facility		glasshouse
20610389		growth facility		glasshouse
20610390		growth facility		glasshouse
20610391		growth facility		glasshouse
20610392		growth facility		glasshouse
20610393		growth facility		glasshouse
20610394		growth facility		glasshouse
20610395		growth facility		glasshouse
20610396		growth facility		glasshouse
20610397		growth facility		glasshouse
20610398		growth facility		glasshouse
20610399		growth facility		glasshouse
20610400		growth facility		glasshouse
20610401		growth facility		glasshouse
20610402		growth facility		glasshouse
20610403		growth facility		glasshouse
20610404		growth facility		glasshouse
20610405		growth facility		glasshouse
20610406		growth facility		glasshouse
20610407		growth facility		glasshouse
20610408		growth facility		glasshouse
20610409		growth facility		glasshouse
20610410		growth facility		glasshouse
20610411		growth facility		glasshouse
20610412		growth facility		glasshouse
20610413		growth facility		glasshouse
20610414		growth facility		glasshouse
20610415		growth facility		glasshouse
20610416		growth facility		glasshouse
20611341		growth facility		greenhouse
20611342		growth facility		greenhouse
20611343		growth facility		greenhouse
20611344		growth facility		greenhouse
20611345		growth facility		greenhouse
20614430		growth facility		Growth Chamber
20614431		growth facility		Growth Chamber
20614432		growth facility		Growth Chamber
20614433		growth facility		Growth Chamber
20614434		growth facility		Growth Chamber
20614435		growth facility		Growth Chamber
20614436		growth facility		Growth Chamber
20614437		growth facility		Greenhouse
20614438		growth facility		Greenhouse
20614439		growth facility		Greenhouse
20614440		growth facility		Greenhouse
20614441		growth facility		Greenhouse
20614442		growth facility		Greenhouse
20614443		growth facility		Greenhouse
20614444		growth facility		Greenhouse
20614445		growth facility		Greenhouse
20614446		growth facility		Greenhouse
20614447		growth facility		Greenhouse
20614448		growth facility		Greenhouse
20614449		growth facility		Greenhouse
20614450		growth facility		Greenhouse
20614451		growth facility		Greenhouse
20614452		growth facility		Greenhouse
20614453		growth facility		Greenhouse
20614454		growth facility		Greenhouse
20614455		growth facility		Greenhouse
20614456		growth facility		Greenhouse
20614457		growth facility		Greenhouse
20614458		growth facility		Greenhouse
20614459		growth facility		Greenhouse
20614460		growth facility		Greenhouse
20614461		growth facility		Greenhouse
20614462		growth facility		Greenhouse
20614463		growth facility		Greenhouse
20614464		growth facility		Greenhouse
20614465		growth facility		Greenhouse
20614466		growth facility		Greenhouse
20614467		growth facility		Greenhouse
20614468		growth facility		Greenhouse
20614469		growth facility		Greenhouse
20614470		growth facility		Greenhouse
20614471		growth facility		Greenhouse
20614472		growth facility		Greenhouse
20614473		growth facility		Greenhouse
20614474		growth facility		Greenhouse
20614475		growth facility		Greenhouse
20614476		growth facility		Greenhouse
20614477		growth facility		Growth Chamber
20614478		growth facility		Growth Chamber
20614479		growth facility		Growth Chamber
20614480		growth facility		Growth Chamber
20614481		growth facility		Growth Chamber
20614482		growth facility		Growth Chamber
20614483		growth facility		Growth Chamber
20614484		growth facility		Growth Chamber
20614485		growth facility		Growth Chamber
20614486		growth facility		Growth Chamber
20614487		growth facility		Growth Chamber
20614488		growth facility		Growth Chamber
20614489		growth facility		Growth Chamber
20614490		growth facility		Growth Chamber
20614491		growth facility		Growth Chamber
20614492		growth facility		Growth Chamber
20614493		growth facility		Growth Chamber
20614494		growth facility		Growth Chamber
20614495		growth facility		Growth Chamber
20614496		growth facility		Growth Chamber
20614497		growth facility		Growth Chamber
20614498		growth facility		Growth Chamber
20614499		growth facility		Growth Chamber
20614500		growth facility		Growth Chamber
20614501		growth facility		Growth Chamber
20614502		growth facility		Growth Chamber
20614503		growth facility		Growth Chamber
20614504		growth facility		Growth Chamber
20614505		growth facility		Growth Chamber
20614506		growth facility		Growth Chamber
20614507		growth facility		Growth Chamber
20614508		growth facility		Growth Chamber
20614509		growth facility		Growth Chamber
20614510		growth facility		Growth Chamber
20614511		growth facility		Growth Chamber
20614512		growth facility		Growth Chamber
20614513		growth facility		Growth Chamber
20614514		growth facility		Growth Chamber
20614515		growth facility		Growth Chamber
20614516		growth facility		Growth Chamber
20614517		growth facility		Growth Chamber
20614518		growth facility		Growth Chamber
20614519		growth facility		Growth Chamber
20614520		growth facility		Growth Chamber
20614521		growth facility		Growth Chamber
20614522		growth facility		Growth Chamber
20614523		growth facility		Growth Chamber
20614524		growth facility		Growth Chamber
20614525		growth facility		Growth Chamber
20614526		growth facility		Growth Chamber
20614527		growth facility		Growth Chamber
20614528		growth facility		Growth Chamber
20614529		growth facility		Growth Chamber
20614530		growth facility		Growth Chamber
20614531		growth facility		Growth Chamber
20614532		growth facility		Growth Chamber
20614533		growth facility		Growth Chamber
20614534		growth facility		Growth Chamber
20614535		growth facility		Growth Chamber
20614536		growth facility		Growth Chamber
20614537		growth facility		Growth Chamber
20614538		growth facility		Growth Chamber
20614539		growth facility		Growth Chamber
20614540		growth facility		Growth Chamber
20614541		growth facility		Growth Chamber
20614542		growth facility		Growth Chamber
20614543		growth facility		Growth Chamber
20614544		growth facility		Growth Chamber
20614545		growth facility		Growth Chamber
20614546		growth facility		Growth Chamber
20614547		growth facility		Growth Chamber
20614548		growth facility		Growth Chamber
20614549		growth facility		Growth Chamber
20614550		growth facility		Growth Chamber
20614551		growth facility		Growth Chamber
20614552		growth facility		Growth Chamber
20614553		growth facility		Growth Chamber
20614554		growth facility		Growth Chamber
20614555		growth facility		Growth Chamber
20614556		growth facility		Growth Chamber
20614557		growth facility		Growth Chamber
20614558		growth facility		Growth Chamber
20614559		growth facility		Growth Chamber
20614560		growth facility		Growth Chamber
20614561		growth facility		Growth Chamber
20614562		growth facility		Growth Chamber
20614563		growth facility		Growth Chamber
20614564		growth facility		Growth Chamber
20614565		growth facility		Growth Chamber
20614566		growth facility		Growth Chamber
20614567		growth facility		Growth Chamber
20614568		growth facility		Growth Chamber
20614569		growth facility		Growth Chamber
20614570		growth facility		Growth Chamber
20614571		growth facility		Growth Chamber
20614572		growth facility		Growth Chamber
20614573		growth facility		Growth Chamber
21707960		growth facility		glasshouse
21848595		growth facility		field
21875692		growth facility		greenhouse
21875693		growth facility		greenhouse
21875694		growth facility		greenhouse
21875695		growth facility		greenhouse
21875696		growth facility		greenhouse
21875697		growth facility		greenhouse
21875698		growth facility		greenhouse
21875699		growth facility		greenhouse
21875700		growth facility		greenhouse
21875701		growth facility		greenhouse
21875702		growth facility		greenhouse
21875703		growth facility		greenhouse
21875704		growth facility		greenhouse
21875705		growth facility		greenhouse
21875706		growth facility		greenhouse
21875707		growth facility		greenhouse
21875708		growth facility		greenhouse
21967633		type_of_growth_facility		Field environment condition CO_715:0000162
21967634		type_of_growth_facility		Field environment condition CO_715:0000162
21967635		type_of_growth_facility		Field environment condition CO_715:0000162
21967636		type_of_growth_facility		Field environment condition CO_715:0000162
21967637		type_of_growth_facility		Field environment condition CO_715:0000162
21967638		type_of_growth_facility		Field environment condition CO_715:0000162
21967639		type_of_growth_facility		Field environment condition CO_715:0000162
21967640		type_of_growth_facility		Field environment condition CO_715:0000162
21967641		type_of_growth_facility		Field environment condition CO_715:0000162
21967642		type_of_growth_facility		Field environment condition CO_715:0000162
21967643		type_of_growth_facility		Field environment condition CO_715:0000162
21967644		type_of_growth_facility		Field environment condition CO_715:0000162
21967645		type_of_growth_facility		Field environment condition CO_715:0000162
21967646		type_of_growth_facility		Field environment condition CO_715:0000162
21967647		type_of_growth_facility		Field environment condition CO_715:0000162
21967648		type_of_growth_facility		Field environment condition CO_715:0000162
21967649		type_of_growth_facility		Field environment condition CO_715:0000162
21967650		type_of_growth_facility		Field environment condition CO_715:0000162
21967651		type_of_growth_facility		Field environment condition CO_715:0000162
21967652		type_of_growth_facility		Field environment condition CO_715:0000162
21967653		type_of_growth_facility		Field environment condition CO_715:0000162
21967654		type_of_growth_facility		Field environment condition CO_715:0000162
21967655		type_of_growth_facility		Field environment condition CO_715:0000162
21967656		type_of_growth_facility		Field environment condition CO_715:0000162
21967657		type_of_growth_facility		Field environment condition CO_715:0000162
21967658		type_of_growth_facility		Field environment condition CO_715:0000162
21967659		type_of_growth_facility		Field environment condition CO_715:0000162
21967660		type_of_growth_facility		Field environment condition CO_715:0000162
21967661		type_of_growth_facility		Field environment condition CO_715:0000162
21967662		type_of_growth_facility		Field environment condition CO_715:0000162
21967663		type_of_growth_facility		Field environment condition CO_715:0000162
21967664		type_of_growth_facility		Field environment condition CO_715:0000162
21967665		type_of_growth_facility		Field environment condition CO_715:0000162
21967666		type_of_growth_facility		Field environment condition CO_715:0000162
21967667		type_of_growth_facility		Field environment condition CO_715:0000162
21967668		type_of_growth_facility		Field environment condition CO_715:0000162
21967669		type_of_growth_facility		Field environment condition CO_715:0000162
21967670		type_of_growth_facility		Field environment condition CO_715:0000162
21967671		type_of_growth_facility		Field environment condition CO_715:0000162
21967672		type_of_growth_facility		Field environment condition CO_715:0000162
21967673		type_of_growth_facility		Field environment condition CO_715:0000162
21967674		type_of_growth_facility		Field environment condition CO_715:0000162
21967675		type_of_growth_facility		Field environment condition CO_715:0000162
21967676		type_of_growth_facility		Field environment condition CO_715:0000162
21967677		type_of_growth_facility		Field environment condition CO_715:0000162
21967678		type_of_growth_facility		Field environment condition CO_715:0000162
21967679		type_of_growth_facility		Field environment condition CO_715:0000162
21967680		type_of_growth_facility		Field environment condition CO_715:0000162
21967681		type_of_growth_facility		Field environment condition CO_715:0000162
21967682		type_of_growth_facility		Field environment condition CO_715:0000162
21967683		type_of_growth_facility		Field environment condition CO_715:0000162
21967684		type_of_growth_facility		Field environment condition CO_715:0000162
21967685		type_of_growth_facility		Field environment condition CO_715:0000162
21967686		type_of_growth_facility		Field environment condition CO_715:0000162
21967687		type_of_growth_facility		Field environment condition CO_715:0000162
21967688		type_of_growth_facility		Field environment condition CO_715:0000162
21967689		type_of_growth_facility		Field environment condition CO_715:0000162
21967690		type_of_growth_facility		Field environment condition CO_715:0000162
21967691		type_of_growth_facility		Field environment condition CO_715:0000162
21967692		type_of_growth_facility		Field environment condition CO_715:0000162
21967693		type_of_growth_facility		Field environment condition CO_715:0000162
21967694		type_of_growth_facility		Field environment condition CO_715:0000162
21967695		type_of_growth_facility		Field environment condition CO_715:0000162
21967696		type_of_growth_facility		Field environment condition CO_715:0000162
21967697		type_of_growth_facility		Field environment condition CO_715:0000162
21967698		type_of_growth_facility		Field environment condition CO_715:0000162
21967699		type_of_growth_facility		Field environment condition CO_715:0000162
21967700		type_of_growth_facility		Field environment condition CO_715:0000162
21967701		type_of_growth_facility		Field environment condition CO_715:0000162
21967702		type_of_growth_facility		Field environment condition CO_715:0000162
21967703		type_of_growth_facility		Field environment condition CO_715:0000162
21967704		type_of_growth_facility		Field environment condition CO_715:0000162
21967705		type_of_growth_facility		Field environment condition CO_715:0000162
21967706		type_of_growth_facility		Field environment condition CO_715:0000162
21967707		type_of_growth_facility		Field environment condition CO_715:0000162
21967708		type_of_growth_facility		Field environment condition CO_715:0000162
21967709		type_of_growth_facility		Field environment condition CO_715:0000162
21967710		type_of_growth_facility		Field environment condition CO_715:0000162
21967711		type_of_growth_facility		Field environment condition CO_715:0000162
21967712		type_of_growth_facility		Field environment condition CO_715:0000162
21967737		type_of_growth_facility		Field environment condition CO_715:0000162
21967738		type_of_growth_facility		Field environment condition CO_715:0000162
21967739		type_of_growth_facility		Field environment condition CO_715:0000162
21967740		type_of_growth_facility		Field environment condition CO_715:0000162
21967741		type_of_growth_facility		Field environment condition CO_715:0000162
21967742		type_of_growth_facility		Field environment condition CO_715:0000162
21967743		type_of_growth_facility		Field environment condition CO_715:0000162
21967744		type_of_growth_facility		Field environment condition CO_715:0000162
21967745		type_of_growth_facility		Field environment condition CO_715:0000162
21967746		type_of_growth_facility		Field environment condition CO_715:0000162
21967747		type_of_growth_facility		Field environment condition CO_715:0000162
21967748		type_of_growth_facility		Field environment condition CO_715:0000162
21967749		type_of_growth_facility		Field environment condition CO_715:0000162
21967750		type_of_growth_facility		Field environment condition CO_715:0000162
21967751		type_of_growth_facility		Field environment condition CO_715:0000162
21967752		type_of_growth_facility		Field environment condition CO_715:0000162
21967753		type_of_growth_facility		Field environment condition CO_715:0000162
21967754		type_of_growth_facility		Field environment condition CO_715:0000162
21967755		type_of_growth_facility		Field environment condition CO_715:0000162
21967756		type_of_growth_facility		Field environment condition CO_715:0000162
21967757		type_of_growth_facility		Field environment condition CO_715:0000162
21967758		type_of_growth_facility		Field environment condition CO_715:0000162
21967759		type_of_growth_facility		Field environment condition CO_715:0000162
21967760		type_of_growth_facility		Field environment condition CO_715:0000162
21967761		type_of_growth_facility		Field environment condition CO_715:0000162
21967762		type_of_growth_facility		Field environment condition CO_715:0000162
21967763		type_of_growth_facility		Field environment condition CO_715:0000162
21967764		type_of_growth_facility		Field environment condition CO_715:0000162
21967765		type_of_growth_facility		Field environment condition CO_715:0000162
21967766		type_of_growth_facility		Field environment condition CO_715:0000162
21967767		type_of_growth_facility		Field environment condition CO_715:0000162
21967768		type_of_growth_facility		Field environment condition CO_715:0000162
21967769		type_of_growth_facility		Field environment condition CO_715:0000162
21967770		type_of_growth_facility		Field environment condition CO_715:0000162
21967771		type_of_growth_facility		Field environment condition CO_715:0000162
21967873		growth facility		growth chamber
21967874		growth facility		growth chamber
21967875		growth facility		growth chamber
21967876		growth facility		growth chamber
21967877		growth facility		growth chamber
21967878		growth facility		growth chamber
21967879		growth facility		growth chamber
21967880		growth facility		growth chamber
21967881		growth facility		growth chamber
21967882		growth facility		growth chamber
21967883		growth facility		growth chamber
21967884		growth facility		growth chamber
22317995		growth facility		growth chamber
22317996		growth facility		growth chamber
22317997		growth facility		growth chamber
22317998		growth facility		growth chamber
22317999		growth facility		growth chamber
22318000		growth facility		growth chamber
22318001		growth facility		growth chamber
22318002		growth facility		growth chamber
22318004		growth facility		growth chamber
22318005		growth facility		growth chamber
22318006		growth facility		growth chamber
22401673		growth facility		field
22401674		growth facility		field
22401675		growth facility		field
22401676		growth facility		field
22401677		growth facility		field
22401678		growth facility		field
22401679		growth facility		field
22944636		growth facility		greenhouse
22944637		growth facility		greenhouse
22944638		growth facility		greenhouse
22944639		growth facility		greenhouse
22944640		growth facility		greenhouse
22944641		growth facility		greenhouse
22944642		growth facility		greenhouse
22944643		growth facility		greenhouse
22944644		growth facility		greenhouse
22944645		growth facility		greenhouse
22944646		growth facility		greenhouse
22944647		growth facility		greenhouse
22944648		growth facility		greenhouse
22944649		growth facility		greenhouse
22944650		growth facility		greenhouse
22944651		growth facility		greenhouse
22944652		growth facility		greenhouse
22944653		growth facility		greenhouse
22944654		growth facility		greenhouse
22944655		growth facility		greenhouse
22944656		growth facility		greenhouse
22944657		growth facility		greenhouse
22944658		growth facility		greenhouse
22944659		growth facility		greenhouse
22944660		growth facility		greenhouse
22944661		growth facility		greenhouse
22944662		growth facility		greenhouse
22944663		growth facility		greenhouse
22944664		growth facility		greenhouse
22944665		growth facility		greenhouse
22944666		growth facility		greenhouse
22944667		growth facility		greenhouse
22944668		growth facility		greenhouse
22944669		growth facility		greenhouse
22944670		growth facility		greenhouse
22944671		growth facility		greenhouse
22944672		growth facility		greenhouse
22944673		growth facility		greenhouse
22944674		growth facility		greenhouse
22944675		growth facility		greenhouse
22944676		growth facility		greenhouse
22944677		growth facility		greenhouse
22944678		growth facility		greenhouse
22944679		growth facility		greenhouse
22944680		growth facility		greenhouse
22944681		growth facility		greenhouse
22944682		growth facility		greenhouse
22944683		growth facility		greenhouse
22944684		growth facility		greenhouse
22944685		growth facility		greenhouse
22944686		growth facility		greenhouse
22944687		growth facility		greenhouse
22944688		growth facility		greenhouse
22944689		growth facility		greenhouse
22944690		growth facility		greenhouse
22944691		growth facility		greenhouse
22944692		growth facility		greenhouse
22944693		growth facility		greenhouse
22944694		growth facility		greenhouse
22944695		growth facility		greenhouse
22944696		growth facility		greenhouse
22944697		growth facility		greenhouse
22944698		growth facility		greenhouse
22944699		growth facility		greenhouse
22944700		growth facility		greenhouse
22969261		growth facility		field
22969262		growth facility		field
22969264		growth facility		field
22969265		growth facility		field
22969266		growth facility		field
22969267		growth facility		experimental garden
23176880		growth facility		Ruhr-University Bochum
23176881		growth facility		Ruhr-University Bochum
23176882		growth facility		Ruhr-University Bochum
23176883		growth facility		Ruhr-University Bochum
23176884		growth facility		Ruhr-University Bochum
23176885		growth facility		Ruhr-University Bochum
23176886		growth facility		Ruhr-University Bochum
23176887		growth facility		Ruhr-University Bochum
23176888		growth facility		Ruhr-University Bochum
23176889		growth facility		Ruhr-University Bochum
23176890		growth facility		Ruhr-University Bochum
23176891		growth facility		Ruhr-University Bochum
23176892		growth facility		Ruhr-University Bochum
23176893		growth facility		Ruhr-University Bochum
23176894		growth facility		Ruhr-University Bochum
23176895		growth facility		Ruhr-University Bochum
23176896		growth facility		Ruhr-University Bochum
23176897		growth facility		Ruhr-University Bochum
23176898		growth facility		Ruhr-University Bochum
23176899		growth facility		Ruhr-University Bochum
23176900		growth facility		Ruhr-University Bochum
23176901		growth facility		Ruhr-University Bochum
23176902		growth facility		Ruhr-University Bochum
23176903		growth facility		Ruhr-University Bochum
23176904		growth facility		Ruhr-University Bochum
23176905		growth facility		Ruhr-University Bochum
23176906		growth facility		Ruhr-University Bochum
23176907		growth facility		Ruhr-University Bochum
23932633		growth facility		Growth Chamber
23932634		growth facility		Growth Chamber
23932635		growth facility		Growth Chamber
23932636		growth facility		Growth Chamber
23932637		growth facility		Growth Chamber
23932638		growth facility		Growth Chamber
23932639		growth facility		Growth Chamber
23932640		growth facility		Growth Chamber
23932641		growth facility		Growth Chamber
23932642		growth facility		Growth Chamber
23932643		growth facility		Growth Chamber
23932644		growth facility		Growth Chamber
23932645		growth facility		Growth Chamber
23932646		growth facility		Growth Chamber
23932647		growth facility		Growth Chamber
23932648		growth facility		Growth Chamber
23932649		growth facility		Growth Chamber
23932650		growth facility		Growth Chamber
23932651		growth facility		Growth Chamber
23932652		growth facility		Growth Chamber
23932653		growth facility		Growth Chamber
23932654		growth facility		Growth Chamber
23932655		growth facility		Growth Chamber
23932656		growth facility		Growth Chamber
23932657		growth facility		Growth Chamber
23932658		growth facility		Growth Chamber
23932659		growth facility		Growth Chamber
23932660		growth facility		Growth Chamber
23932661		growth facility		Growth Chamber
23932662		growth facility		Growth Chamber
23932663		growth facility		Growth Chamber
23945524		growth facility		Growth Chamber
23945525		growth facility		Growth Chamber
23945526		growth facility		Growth Chamber
23945527		growth facility		Growth Chamber
