raw_id	env_package	attribute_name	harmonized_name	value
5975352	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975353	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975354	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975355	sediment	samp_collection_method		lake sediment collected, extracted using MoBio Power Soil Kit
5975356	sediment	samp_collection_method		lake sediment collected, extracted using MoBio Power Soil Kit
5975357	sediment	samp_collection_method		lake sediment collected, extracted using MoBio Power Soil Kit
5975358	sediment	samp_collection_method		lake sediment collected, extracted using MoBio Power Soil Kit
5975359	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975360	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975361	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975362	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975363	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975364	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975365	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975366	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975367	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975368	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975369	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975370	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975371	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975372	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975373	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975374	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975375	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975376	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975377	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975378	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975379	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975380	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975381	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975382	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975383	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975384	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975385	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975386	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975387	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975388	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975389	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975390	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975391	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975392	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975393	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975394	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975395	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975396	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975397	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975398	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975399	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975400	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975401	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975402	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975403	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975404	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975405	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975406	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975407	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975408	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975409	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975410	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975411	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975412	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975413	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975414	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975415	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975416	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975417	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975418	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975419	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975420	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975421	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975422	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975423	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975424	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975425	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975426	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975427	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975428	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975429	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975430	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975431	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975432	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975433	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975434	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975435	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975436	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975437	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975438	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975439	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975440	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975441	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975442	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975443	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975444	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975445	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975446	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975447	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975448	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975449	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975450	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975451	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975452	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975453	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975454	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975455	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975456	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975457	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975458	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975459	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975460	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975461	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975462	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975463	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975464	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975465	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975466	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975467	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975468	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975469	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975470	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975471	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975472	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975473	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975474	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975475	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975476	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975477	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975478	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975479	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975480	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975481	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975482	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975483	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975484	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975485	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975486	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975487	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975488	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975489	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975490	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975491	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975492	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975493	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975494	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975495	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975496	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975497	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975498	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975499	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975500	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975501	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975502	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975503	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975504	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975505	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975506	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975507	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975508	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975509	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975510	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975511	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975512	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975513	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975514	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975515	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975516	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975517	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975518	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975519	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975520	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975521	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975522	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975523	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975524	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975525	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975526	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975527	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975528	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975529	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975530	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975531	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975532	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975533	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975534	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975535	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975536	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975537	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975538	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975539	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975540	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975541	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975542	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975543	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975544	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975545	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975546	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975547	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975548	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975549	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975550	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975551	water	samp_collection_method		prefiltered at 3 m, then collected on a 0.22 m sterivex filter
5975552	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975553	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975554	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975555	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975556	water	samp_collection_method		sampled collected on 3 m filter
5975557	water	samp_collection_method		prefiltered at 3 m, then collected on a 0.22 m sterivex filter
5975558	water	samp_collection_method		sampled collected on 3 m filter
5975559	water	samp_collection_method		prefiltered at 3 m, then collected on a 0.22 m sterivex filter
5975560	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975561	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975562	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975563	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975564	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975565	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975566	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975567	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975568	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975569	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975570	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975571	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975572	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975573	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975574	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975575	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975576	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975577	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975578	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975579	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975580	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975581	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975582	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975583	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975584	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975585	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975586	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975587	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975588	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975589	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975590	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975591	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975592	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975593	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975594	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975595	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975596	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975597	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975598	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975599	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975600	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975601	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975602	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975603	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975604	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975605	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975606	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975607	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975608	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975609	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975610	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975611	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975612	sediment	samp_collection_method		stream sediment collected, extracted using MoBio Power Soil Kit
5975613	sediment	samp_collection_method		stream sediment collected, extracted using MoBio Power Soil Kit
5975614	soil	samp_collection_method		bank soil collected, extracted using MoBio Power Soil Kit
5975615	soil	samp_collection_method		bank soil collected, extracted using MoBio Power Soil Kit
5975616	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975617	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975618	sediment	samp_collection_method		stream sediment collected, extracted using MoBio Power Soil Kit
5975619	sediment	samp_collection_method		stream sediment collected, extracted using MoBio Power Soil Kit
5975620	soil	samp_collection_method		bank soil collected, extracted using MoBio Power Soil Kit
5975621	soil	samp_collection_method		bank soil collected, extracted using MoBio Power Soil Kit
5975622	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975623	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975624	sediment	samp_collection_method		stream sediment collected, extracted using MoBio Power Soil Kit
5975625	sediment	samp_collection_method		stream sediment collected, extracted using MoBio Power Soil Kit
5975626	soil	samp_collection_method		bank soil collected, extracted using MoBio Power Soil Kit
5975627	soil	samp_collection_method		bank soil collected, extracted using MoBio Power Soil Kit
5975628	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975629	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975630	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975631	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975632	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975633	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975634	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975635	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975636	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975637	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975638	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975639	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975640	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975641	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975642	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975643	sediment	samp_collection_method		stream sediment collected, extracted using MoBio Power Soil Kit
5975644	sediment	samp_collection_method		stream sediment collected, extracted using MoBio Power Soil Kit
5975645	soil	samp_collection_method		bank soil collected, extracted using MoBio Power Soil Kit
5975646	soil	samp_collection_method		bank soil collected, extracted using MoBio Power Soil Kit
5975647	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975648	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975649	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975650	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975651	sediment	samp_collection_method		stream sediment collected, extracted using MoBio Power Soil Kit
5975652	sediment	samp_collection_method		stream sediment collected, extracted using MoBio Power Soil Kit
5975653	soil	samp_collection_method		bank soil collected, extracted using MoBio Power Soil Kit
5975654	soil	samp_collection_method		bank soil collected, extracted using MoBio Power Soil Kit
5975655	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975656	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975657	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975658	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975659	sediment	samp_collection_method		stream sediment collected, extracted using MoBio Power Soil Kit
5975660	sediment	samp_collection_method		stream sediment collected, extracted using MoBio Power Soil Kit
5975661	soil	samp_collection_method		bank soil collected, extracted using MoBio Power Soil Kit
5975662	soil	samp_collection_method		bank soil collected, extracted using MoBio Power Soil Kit
5975663	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975664	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975665	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975666	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975667	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975668	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975669	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975670	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975671	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975672	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975673	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975674	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975675	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975676	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975677	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975678	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975679	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975680	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975681	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975682	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975683	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975684	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975685	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975686	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975687	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975688	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975689	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975690	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975691	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975692	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975693	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975694	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975695	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975696	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975697	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975698	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975699	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975700	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975701	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975702	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975703	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975704	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975705	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975706	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975707	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975708	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975709	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975710	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975711	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975712	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975713	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975714	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975715	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975716	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975717	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975718	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975719	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975720	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975721	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975722	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975723	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975724	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975725	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975726	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975727	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975728	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975729	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975730	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975731	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975732	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975733	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975734	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975735	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975736	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975737	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975738	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975739	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975740	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975741	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975742	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975743	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975744	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975745	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975746	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975747	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975748	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975749	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975750	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975751	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975752	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975753	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975754	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975755	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975756	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975757	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975758	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975759	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975760	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975761	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975762	water	samp_collection_method		water collected on 0.22 m sterivex filter
5975763	sediment	samp_collection_method		stream sediment collected, extracted using MoBio Power Soil Kit
5975764	sediment	samp_collection_method		stream sediment collected, extracted using MoBio Power Soil Kit
5975765	soil	samp_collection_method		bank soil collected, extracted using MoBio Power Soil Kit
5975766	soil	samp_collection_method		bank soil collected, extracted using MoBio Power Soil Kit
5975767	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975768	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975769	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975770	microbial mat_biofilm	samp_collection_method		rock scrub, extracted using MoBio Power Soil Kit
5975771	sediment	samp_collection_method		stream sediment collected, extracted using MoBio Power Soil Kit
5975772	sediment	samp_collection_method		stream sediment collected, extracted using MoBio Power Soil Kit
5975773	soil	samp_collection_method		bank soil collected, extracted using MoBio Power Soil Kit
